trial,method,candidate_indices,selected_global_indices,built_edges,trains_used,tickets_connected,candidate_tickets,unconnected_candidates,ticket_coverage_rate,candidate_ticket_points,unconnected_candidate_points,printed_points_coverage_rate,predicted_ticket_value,printed_ticket_points,route_points,total_points,ticket_points_per_train,total_points_per_train,points_per_train,mean_blocked_ticket_points,worst_blocked_ticket_points,mean_blocked_retention,worst_blocked_retention
134,Original baseline,"6,9,10,13,14,15,20,27,29,38,39,43","14,10,6,38,29,9",Athina--Palermo | Athina--Smyrna | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Constantinople--Smyrna | Frankfurt--Munchen | Kyiv--Smolensk | Kyiv--Wilno | Munchen--Venezia | Palermo--Roma | Petrograd--Wilno | Roma--Venezia | Sevastopol--Sochi,42.0,6.0,12.0,6.0,0.5,112.0,58.0,0.48214285714285715,54.0,54.0,65.0,119.0,1.2857142857142858,2.8333333333333335,2.8333333333333335,43.4,14.0,0.8037037037037037,0.25925925925925924
134,Learned revised,"6,9,10,13,14,15,20,27,29,38,39,43","38,6,14,29,10,15",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Sofia | Dieppe--Paris | Kyiv--Wilno | Madrid--Pamplona | Palermo--Roma | Pamplona--Paris | Petrograd--Wilno | Sevastopol--Sochi,44.0,6.0,12.0,6.0,0.5,112.0,63.0,0.4375,48.82357453654815,49.0,71.0,120.0,1.1136363636363635,2.727272727272727,2.727272727272727,45.8,41.0,0.9346938775510204,0.8367346938775511
135,Original baseline,"8,13,14,15,21,28,29,33,35,36,38,42","14,38,8,35,15,21,33",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Berlin--Warzawa | Bruxelles--Paris | Budapest--Sarajevo | Constantinople--Smyrna | Dieppe--Paris | Kyiv--Wilno | Madrid--Pamplona | Moskva--Petrograd | Moskva--Smolensk | Pamplona--Paris | Petrograd--Wilno | Sarajevo--Sofia | Warzawa--Wilno,45.0,7.0,12.0,5.0,0.5833333333333334,102.0,50.0,0.5098039215686274,52.0,52.0,69.0,121.0,1.1555555555555554,2.688888888888889,2.688888888888889,47.4,37.0,0.9115384615384615,0.7115384615384616
135,Learned revised,"8,13,14,15,21,28,29,33,35,36,38,42","38,8,35,14,21,15,33",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Berlin--Warzawa | Bruxelles--Paris | Budapest--Sarajevo | Constantinople--Smyrna | Dieppe--Paris | Kyiv--Wilno | Madrid--Pamplona | Moskva--Petrograd | Moskva--Smolensk | Pamplona--Paris | Petrograd--Wilno | Sarajevo--Sofia | Warzawa--Wilno,45.0,7.0,12.0,5.0,0.5833333333333334,102.0,50.0,0.5098039215686274,52.41704224435046,52.0,69.0,121.0,1.1555555555555554,2.688888888888889,2.688888888888889,47.4,37.0,0.9115384615384615,0.7115384615384616
136,Original baseline,"7,11,12,15,22,23,26,33,35,41,42,45","23,15,11,42,41,22,12,33",Barcelona--Madrid | Barcelona--Marseille | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Budapest--Sarajevo | Danzic--Riga | Dieppe--London | Dieppe--Paris | Frankfurt--Paris | Lisboa--Madrid | Marseille--Paris | Marseille--Zurich | Petrograd--Riga | Sarajevo--Sofia,45.0,8.0,12.0,4.0,0.6666666666666666,130.0,47.0,0.6384615384615384,83.0,83.0,62.0,145.0,1.8444444444444446,3.2222222222222223,3.2222222222222223,72.0,28.0,0.8674698795180723,0.3373493975903614
136,Learned revised,"7,11,12,15,22,23,26,33,35,41,42,45","23,15,11,12,41,42,7,35",Amsterdam--Bruxelles | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Bruxelles--Paris | Danzic--Warzawa | Dieppe--Paris | Lisboa--Madrid | Marseille--Paris | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wien | Warzawa--Wilno,43.0,8.0,12.0,4.0,0.6666666666666666,130.0,41.0,0.6846153846153846,89.32135671080717,89.0,60.0,149.0,2.0697674418604652,3.4651162790697674,3.4651162790697674,89.0,89.0,1.0,1.0
137,Original baseline,"3,7,13,15,22,24,25,26,32,34,37,41","3,7,41,22,25,24,13,15",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Berlin--Essen | Berlin--Warzawa | Brest--Dieppe | Bruxelles--Dieppe | Dieppe--Paris | Edinburgh--London | Kyiv--Warzawa | Kyiv--Wilno | Marseille--Paris | Marseille--Zurich | Petrograd--Wilno | Venezia--Zurich,45.0,8.0,12.0,4.0,0.6666666666666666,104.0,24.0,0.7692307692307693,80.0,80.0,64.0,144.0,1.7777777777777777,3.2,3.2,80.0,80.0,1.0,1.0
137,Learned revised,"3,7,13,15,22,24,25,26,32,34,37,41","34,24,15,22,41,7",Amsterdam--Frankfurt | Berlin--Danzic | Berlin--Frankfurt | Brest--Dieppe | Danzic--Riga | Dieppe--London | Dieppe--Paris | Edinburgh--London | Erzurum--Sochi | Frankfurt--Paris | Madrid--Pamplona | Pamplona--Paris | Petrograd--Riga | Riga--Wilno | Rostov--Sochi,43.0,6.0,12.0,6.0,0.5,104.0,45.0,0.5673076923076923,59.344841183591214,59.0,61.0,120.0,1.372093023255814,2.7906976744186047,2.7906976744186047,47.2,20.0,0.8,0.3389830508474576
138,Original baseline,"5,12,13,24,25,26,27,31,32,34,35,39","24,35,31,32,5,12,25,39,13",Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Wien | Brest--Dieppe | Budapest--Wien | Dieppe--London | Dieppe--Paris | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Paris | Khobenhaven--Stockholm | Marseille--Paris | Marseille--Zurich | Smolensk--Wilno | Venezia--Zurich | Warzawa--Wilno,45.0,9.0,12.0,3.0,0.75,84.0,21.0,0.75,63.0,63.0,58.0,121.0,1.4,2.688888888888889,2.688888888888889,62.0,58.0,0.9841269841269841,0.9206349206349206
138,Learned revised,"5,12,13,24,25,26,27,31,32,34,35,39","34,35,24,31,26,13,12,39",Athina--Smyrna | Athina--Sofia | Brest--Dieppe | Budapest--Wien | Dieppe--London | Dieppe--Paris | Edinburgh--London | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Wilno | Paris--Zurich | Rostov--Sochi | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno | Wien--Zagrab,43.0,8.0,12.0,4.0,0.6666666666666666,84.0,31.0,0.6309523809523809,53.20401511324869,53.0,54.0,107.0,1.2325581395348837,2.488372093023256,2.488372093023256,52.0,48.0,0.9811320754716981,0.9056603773584906
139,Original baseline,"1,4,9,18,19,20,21,22,28,29,31,37","4,29,28,21,31,19,22,1",Amsterdam--Bruxelles | Amsterdam--London | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Kyiv--Wilno | Pamplona--Paris | Riga--Wilno | Sarajevo--Sofia | Sevastopol--Sochi,45.0,8.0,12.0,4.0,0.6666666666666666,99.0,35.0,0.6464646464646465,64.0,64.0,61.0,125.0,1.4222222222222223,2.7777777777777777,2.7777777777777777,56.4,38.0,0.88125,0.59375
139,Learned revised,"1,4,9,18,19,20,21,22,28,29,31,37","21,4,29,28,31,19,22,1",Amsterdam--Bruxelles | Amsterdam--London | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Kyiv--Wilno | Pamplona--Paris | Riga--Wilno | Sarajevo--Sofia | Sevastopol--Sochi,45.0,8.0,12.0,4.0,0.6666666666666666,99.0,35.0,0.6464646464646465,64.22345102802697,64.0,61.0,125.0,1.4222222222222223,2.7777777777777777,2.7777777777777777,56.4,38.0,0.88125,0.59375
140,Original baseline,"2,4,5,7,8,11,19,20,21,24,39,44","4,2,8,7,19,21",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Angora--Constantinople | Berlin--Danzic | Berlin--Frankfurt | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Danzic--Riga | Kharkov--Kyiv | Kharkov--Moskva | Kyiv--Wilno | Pamplona--Paris | Riga--Wilno,41.0,6.0,12.0,6.0,0.5,119.0,59.0,0.5042016806722689,60.0,60.0,60.0,120.0,1.4634146341463414,2.926829268292683,2.926829268292683,50.2,39.0,0.8366666666666667,0.65
140,Learned revised,"2,4,5,7,8,11,19,20,21,24,39,44","21,24,11,44,19,5,39,20",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Bruxelles--Paris | Budapest--Wien | Cadiz--Madrid | Edinburgh--London | Essen--Khobenhaven | Khobenhaven--Stockholm | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Wien--Zagrab,42.0,8.0,12.0,4.0,0.6666666666666666,119.0,44.0,0.6302521008403361,76.1827741727796,75.0,56.0,131.0,1.7857142857142858,3.119047619047619,3.119047619047619,67.8,39.0,0.9039999999999999,0.52
141,Original baseline,"3,6,7,11,12,20,23,28,37,42,43,45","23,43,20,37,12,6,7,3",Amsterdam--Essen | Amsterdam--London | Athina--Brindisi | Brest--Paris | Brindisi--Roma | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kyiv--Wilno | Marseille--Paris | Marseille--Roma | Roma--Venezia | Venezia--Zagrab | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,44.0,8.0,12.0,4.0,0.6666666666666666,139.0,57.0,0.5899280575539568,82.0,82.0,62.0,144.0,1.8636363636363635,3.272727272727273,3.272727272727273,82.0,82.0,1.0,1.0
141,Learned revised,"3,6,7,11,12,20,23,28,37,42,43,45","23,12,20,43,6,7,37",Amsterdam--London | Athina--Brindisi | Athina--Sarajevo | Brest--Paris | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Sarajevo--Zagrab | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,43.0,7.0,12.0,5.0,0.5833333333333334,139.0,67.0,0.5179856115107914,72.67738730172427,72.0,62.0,134.0,1.6744186046511629,3.116279069767442,3.116279069767442,72.0,72.0,1.0,1.0
142,Original baseline,"1,7,9,10,17,19,29,34,37,40,42,45","34,29,45,9,7,19,1",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Danzic--Warzawa | Erzurum--Sochi | Essen--Frankfurt | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno | Rostov--Sochi,41.0,7.0,12.0,5.0,0.5833333333333334,140.0,62.0,0.5571428571428572,78.0,78.0,54.0,132.0,1.9024390243902438,3.2195121951219514,3.2195121951219514,71.8,47.0,0.9205128205128205,0.6025641025641025
142,Learned revised,"1,7,9,10,17,19,29,34,37,40,42,45","34,29,45,9,7,19,1",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Amsterdam--London | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Danzic--Warzawa | Erzurum--Sochi | Essen--Frankfurt | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno | Rostov--Sochi,41.0,7.0,12.0,5.0,0.5833333333333334,140.0,62.0,0.5571428571428572,78.21025282405984,78.0,54.0,132.0,1.9024390243902438,3.2195121951219514,3.2195121951219514,71.8,47.0,0.9205128205128205,0.6025641025641025
143,Original baseline,"3,18,23,26,28,31,32,33,34,35,36,37","23,3,35,26,31,32,18",Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Marseille--Paris | Munchen--Venezia | Roma--Venezia,42.0,7.0,12.0,5.0,0.5833333333333334,80.0,30.0,0.625,50.0,50.0,58.0,108.0,1.1904761904761905,2.5714285714285716,2.5714285714285716,47.2,41.0,0.9440000000000001,0.82
143,Learned revised,"3,18,23,26,28,31,32,33,34,35,36,37","23,34,3,35,26,33,28",Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bucuresti--Sevastopol | Bucuresti--Sofia | Budapest--Sarajevo | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Marseille--Paris | Rostov--Sochi | Sarajevo--Sofia,42.0,7.0,12.0,5.0,0.5833333333333334,80.0,31.0,0.6125,48.57291002719762,49.0,61.0,110.0,1.1666666666666667,2.619047619047619,2.619047619047619,49.0,49.0,1.0,1.0
144,Original baseline,"2,3,10,13,16,17,18,21,25,39,44,45","3,16,45,2,21,17",Amsterdam--Bruxelles | Angora--Erzurum | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Erzurum--Sevastopol | Essen--Khobenhaven | Kharkov--Kyiv | Kyiv--Warzawa | Pamplona--Paris,41.0,6.0,12.0,6.0,0.5,124.0,60.0,0.5161290322580645,64.0,64.0,64.0,128.0,1.5609756097560976,3.1219512195121952,3.1219512195121952,61.0,49.0,0.953125,0.765625
144,Learned revised,"2,3,10,13,16,17,18,21,25,39,44,45","21,17,25,44,18,3,16",Amsterdam--Bruxelles | Amsterdam--Essen | Barcelona--Madrid | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Bucuresti--Kyiv | Cadiz--Madrid | Essen--Khobenhaven | Khobenhaven--Stockholm | Kyiv--Warzawa | Marseille--Paris | Marseille--Roma | Pamplona--Paris,45.0,7.0,12.0,5.0,0.5833333333333334,124.0,53.0,0.5725806451612904,72.70458269848854,71.0,67.0,138.0,1.5777777777777777,3.066666666666667,3.066666666666667,63.8,35.0,0.8985915492957746,0.49295774647887325
145,Original baseline,"2,3,6,7,11,13,14,26,35,36,38,39","14,6,38,2,26,35,3",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Warzawa--Wilno,43.0,7.0,12.0,5.0,0.5833333333333334,99.0,40.0,0.5959595959595959,59.0,59.0,67.0,126.0,1.372093023255814,2.9302325581395348,2.9302325581395348,55.2,40.0,0.9355932203389831,0.6779661016949152
145,Learned revised,"2,3,6,7,11,13,14,26,35,36,38,39","38,6,14,2,26,35,3",Angora--Constantinople | Athina--Palermo | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Sofia | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Wilno | Petrograd--Wilno | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,99.0,40.0,0.5959595959595959,59.59050440843338,59.0,69.0,128.0,1.3409090909090908,2.909090909090909,2.909090909090909,59.0,59.0,1.0,1.0
146,Original baseline,"4,6,16,20,21,27,28,31,37,40,44,45","4,6,40,31,28,16",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Danzic | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Danzic--Riga | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Smolensk | Riga--Wilno | Sarajevo--Sofia,40.0,6.0,12.0,6.0,0.5,132.0,70.0,0.4696969696969697,62.0,62.0,62.0,124.0,1.55,3.1,3.1,61.0,57.0,0.9838709677419355,0.9193548387096774
146,Learned revised,"4,6,16,20,21,27,28,31,37,40,44,45","21,27,20,37,40,6",Amsterdam--Bruxelles | Athina--Brindisi | Barcelona--Pamplona | Brindisi--Palermo | Brindisi--Roma | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Kyiv | Budapest--Zagrab | Frankfurt--Munchen | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Smolensk | Munchen--Venezia | Pamplona--Paris | Roma--Venezia | Venezia--Zagrab,43.0,6.0,12.0,6.0,0.5,132.0,73.0,0.44696969696969696,59.504176673577945,59.0,60.0,119.0,1.372093023255814,2.7674418604651163,2.7674418604651163,53.0,44.0,0.8983050847457628,0.7457627118644068
147,Original baseline,"0,2,3,22,23,26,28,29,36,39,40,42","23,3,22,42,26",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bruxelles--Paris | Danzic--Warzawa | Kharkov--Moskva | Kharkov--Rostov | Kyiv--Warzawa | Lisboa--Madrid | Marseille--Paris | Moskva--Smolensk,44.0,5.0,12.0,7.0,0.4166666666666667,120.0,68.0,0.43333333333333335,52.0,52.0,62.0,114.0,1.1818181818181819,2.590909090909091,2.590909090909091,52.0,52.0,1.0,1.0
147,Learned revised,"0,2,3,22,23,26,28,29,36,39,40,42","23,3,22,42,29",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Barcelona--Madrid | Barcelona--Marseille | Berlin--Essen | Berlin--Warzawa | Brest--Paris | Bruxelles--Paris | Danzic--Warzawa | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Warzawa | Lisboa--Madrid | Marseille--Paris | Rostov--Sochi,44.0,5.0,12.0,7.0,0.4166666666666667,120.0,68.0,0.43333333333333335,52.36829604797055,52.0,62.0,114.0,1.1818181818181819,2.590909090909091,2.590909090909091,52.0,52.0,1.0,1.0
148,Original baseline,"2,6,11,12,15,17,20,23,25,30,41,45","23,17,15,11,25,41,12,20,30",Amsterdam--Bruxelles | Amsterdam--Essen | Angora--Smyrna | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brest--Paris | Bruxelles--Paris | Danzic--Riga | Dieppe--Paris | Marseille--Paris | Marseille--Zurich | Petrograd--Riga | Wien--Zagrab,44.0,9.0,12.0,3.0,0.75,121.0,42.0,0.6528925619834711,79.0,79.0,59.0,138.0,1.7954545454545454,3.1363636363636362,3.1363636363636362,78.0,74.0,0.9873417721518988,0.9367088607594937
148,Learned revised,"2,6,11,12,15,17,20,23,25,30,41,45","23,17,15,11,25,41,12,20,30",Amsterdam--Bruxelles | Amsterdam--Essen | Angora--Smyrna | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brest--Paris | Bruxelles--Paris | Danzic--Riga | Dieppe--Paris | Marseille--Paris | Marseille--Zurich | Petrograd--Riga | Wien--Zagrab,44.0,9.0,12.0,3.0,0.75,121.0,42.0,0.6528925619834711,78.58052272508225,79.0,59.0,138.0,1.7954545454545454,3.1363636363636362,3.1363636363636362,78.0,74.0,0.9873417721518988,0.9367088607594937
149,Original baseline,"5,9,12,15,16,18,23,24,26,30,40,41","23,15,24,16,9,12,18",Barcelona--Madrid | Barcelona--Marseille | Berlin--Frankfurt | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Bucuresti--Kyiv | Budapest--Wien | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Paris | Kyiv--Smolensk | Marseille--Paris | Marseille--Roma,45.0,7.0,12.0,5.0,0.5833333333333334,123.0,63.0,0.4878048780487805,60.0,60.0,68.0,128.0,1.3333333333333333,2.8444444444444446,2.8444444444444446,54.0,30.0,0.9,0.5
149,Learned revised,"5,9,12,15,16,18,23,24,26,30,40,41","23,15,24,16,18,12,30",Angora--Smyrna | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Budapest--Wien | Dieppe--London | Dieppe--Paris | Edinburgh--London | Marseille--Paris | Marseille--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich | Wien--Zagrab,43.0,7.0,12.0,5.0,0.5833333333333334,123.0,71.0,0.42276422764227645,52.075292571222846,52.0,58.0,110.0,1.2093023255813953,2.558139534883721,2.558139534883721,51.0,47.0,0.9807692307692307,0.9038461538461539
150,Original baseline,"0,4,8,12,14,27,28,34,38,40,43,44","14,0,40,38,4,8",Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Danzic--Riga | Kyiv--Smolensk | Moskva--Petrograd | Moskva--Smolensk | Palermo--Roma | Petrograd--Riga | Roma--Venezia,42.0,6.0,12.0,6.0,0.5,137.0,71.0,0.48175182481751827,66.0,66.0,67.0,133.0,1.5714285714285714,3.1666666666666665,3.1666666666666665,58.4,28.0,0.8848484848484848,0.42424242424242425
150,Learned revised,"0,4,8,12,14,27,28,34,38,40,43,44","38,4,40,14,8,0",Athina--Palermo | Athina--Sofia | Berlin--Danzic | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Sofia | Danzic--Riga | Kyiv--Wilno | Moskva--Petrograd | Palermo--Roma | Petrograd--Wilno | Riga--Wilno | Roma--Venezia,44.0,6.0,12.0,6.0,0.5,137.0,71.0,0.48175182481751827,66.01232926973947,66.0,72.0,138.0,1.5,3.1363636363636362,3.1363636363636362,66.0,66.0,1.0,1.0
151,Original baseline,"2,6,12,14,17,18,20,24,25,33,43,44","14,6,2,24,43,20",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kharkov--Kyiv | Kyiv--Wilno | Palermo--Roma | Paris--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,45.0,6.0,12.0,6.0,0.5,123.0,59.0,0.5203252032520326,64.0,64.0,68.0,132.0,1.4222222222222223,2.933333333333333,2.933333333333333,60.2,45.0,0.940625,0.703125
151,Learned revised,"2,6,12,14,17,18,20,24,25,33,43,44","14,6,2,33,24,17",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Bruxelles--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Budapest--Sarajevo | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kharkov--Kyiv | Kyiv--Wilno | Pamplona--Paris | Sarajevo--Sofia,45.0,6.0,12.0,6.0,0.5,123.0,74.0,0.3983739837398374,48.88391769616651,49.0,68.0,117.0,1.0888888888888888,2.6,2.6,43.6,30.0,0.889795918367347,0.6122448979591837
152,Original baseline,"1,5,8,11,12,14,15,25,26,27,35,45","14,15,11,27,12,1,25,5",Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Frankfurt--Munchen | Khobenhaven--Stockholm | Madrid--Pamplona | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Pamplona--Paris | Paris--Zurich,42.0,8.0,12.0,4.0,0.6666666666666666,115.0,47.0,0.591304347826087,68.0,68.0,59.0,127.0,1.619047619047619,3.0238095238095237,3.0238095238095237,58.0,44.0,0.8529411764705882,0.6470588235294118
152,Learned revised,"1,5,8,11,12,14,15,25,26,27,35,45","14,15,11,27,12,1,35,8",Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Berlin--Warzawa | Constantinople--Smyrna | Dieppe--London | Dieppe--Paris | Madrid--Pamplona | Moskva--Smolensk | Munchen--Wien | Munchen--Zurich | Pamplona--Paris | Paris--Zurich | Smolensk--Wilno | Warzawa--Wilno,42.0,8.0,12.0,4.0,0.6666666666666666,115.0,47.0,0.591304347826087,67.87655905458686,68.0,62.0,130.0,1.619047619047619,3.0952380952380953,3.0952380952380953,61.6,44.0,0.9058823529411765,0.6470588235294118
153,Original baseline,"0,7,9,10,11,13,18,28,29,30,31,36","30,31,10,0,36,28,13,18,11",Angora--Smyrna | Athina--Brindisi | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Brest--Paris | Brindisi--Roma | Constantinople--Sevastopol | Constantinople--Smyrna | Frankfurt--Paris | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Sarajevo--Sofia | Venezia--Zurich,45.0,9.0,12.0,3.0,0.75,100.0,33.0,0.67,67.0,67.0,61.0,128.0,1.488888888888889,2.8444444444444446,2.8444444444444446,56.4,31.0,0.8417910447761194,0.4626865671641791
153,Learned revised,"0,7,9,10,11,13,18,28,29,30,31,36","31,30,10,0,36,28,13,18,11",Angora--Smyrna | Athina--Brindisi | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Brest--Paris | Brindisi--Roma | Constantinople--Sevastopol | Constantinople--Smyrna | Frankfurt--Paris | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Sarajevo--Sofia | Venezia--Zurich,45.0,9.0,12.0,3.0,0.75,100.0,33.0,0.67,66.30160228455767,67.0,61.0,128.0,1.488888888888889,2.8444444444444446,2.8444444444444446,56.4,31.0,0.8417910447761194,0.4626865671641791
154,Original baseline,"3,6,18,20,27,28,29,30,41,42,44,45","3,45,29,41,20",Amsterdam--Bruxelles | Amsterdam--Essen | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Brest--Dieppe | Bruxelles--Dieppe | Dieppe--Paris | Erzurum--Sochi | Essen--Khobenhaven | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Warzawa | Kyiv--Wilno | Petrograd--Wilno | Rostov--Sochi | Wien--Zagrab,44.0,5.0,12.0,7.0,0.4166666666666667,148.0,82.0,0.44594594594594594,66.0,66.0,60.0,126.0,1.5,2.8636363636363638,2.8636363636363638,66.0,66.0,1.0,1.0
